,order_id,customer_id,order_date,product_category,product_price,quantity,payment_method,delivery_status,city,state,zipcode,product_id,discount_applied,order_value,review_rating,return_requested
1170,49262a13-37c6-4f46-8860-95c2f812b022,ebaf263c-f2a6-4c7f-8c6d-f1bf9af149ca,2025-01-27,Beauty,153.08,4,Credit Card,Pending,Griffinfort,Oregon,97216,0be97ec3-35d0-4d32-a7dc-364f59a2ce4c,0.08,563.33,5.0,False
1171,2cd9f51a-10c3-43bd-a478-a3998d682a61,2b56cdb2-f7e9-481d-9b8d-f614d7d5a664,2024-11-02,Electronics,197.26,2,Debit Card,Cancelled,Port Amyborough,Tennessee,45777,b4930cee-4bf1-40c2-a5f4-5205df948481,0.02,386.63,5.0,False
1172,970a06dc-f444-4dae-9d21-ae7c60252b8d,c5e93d79-6900-48c1-b215-d0af7922e937,2025-02-10,Clothing,245.7,3,Debit Card,Delivered,Robertsbury,Nevada,39244,567ed2d3-f205-4ab1-b9f0-69212d3a53b7,0.12,648.65,2.0,False
1173,845414a1-185f-4df3-a6d5-eb2ee891f80c,b3b29a37-37e2-4bfd-831c-912fc1d08108,2024-12-15,Books,296.13,4,PayPal,Pending,Garytown,Wyoming,15113,3873212c-e8e3-4f15-a357-80e7adaa0686,0.17,983.15,3.0,False
1174,dec8633f-b738-48a4-a373-624bda3f22d1,15e65881-2bae-4e56-8fa6-5a066a07a3b5,2024-12-17,Books,492.01,4,Cash on Delivery,Pending,New Michelleview,Florida,9088,e0f315bc-930a-4450-9f6f-db1469b8e5f1,0.15,1672.83,,False
1175,24e90316-75f8-4092-aa4f-44cfeafd080b,a20a4c69-c94a-404b-b48d-738b196e9e26,2024-09-10,Clothing,350.18,3,Debit Card,Pending,Fieldstown,Nevada,64505,40543327-3770-43a2-90ca-77a21b73dcd4,0.05,998.01,3.0,False
1176,bbca76e0-e56a-47e7-82f8-11266c2c90a7,29f9b835-b3ed-4583-8a16-9a170475d72c,2025-02-07,Beauty,197.83,3,Credit Card,Cancelled,Cowanburgh,Oregon,56975,993dfed0-e0bb-4250-b2c8-7d19ce6b225d,0.11,528.21,3.0,False
1177,ca92720a-c2e8-4ae2-b1f0-e15089419b16,d8849876-effc-4ec2-9e60-6410d11ee3f0,2025-02-12,Home,135.57,1,Cash on Delivery,Cancelled,Taylormouth,Virginia,80532,145a38ee-7703-47c3-b144-922b2601d4c7,0.28,97.61,,False
1178,43db0235-1184-48fb-bd33-5a642d79f3f6,d71a4448-cf1b-475b-a375-232cd544efce,2024-09-04,Clothing,472.59,2,Cash on Delivery,Pending,Port Robertshire,Massachusetts,20316,aeb4ffae-cb81-44da-b2a3-f4c44f1a74ee,0.14,812.85,4.0,False
1179,604c83ca-53b9-4632-b967-522170c43406,26d30fca-62f8-437a-a066-cae8f3e3c451,2025-03-22,Home,72.1,4,Debit Card,Pending,Hendersonside,Montana,37320,a05be6a4-faa5-40b3-8f63-201fe83b227c,0.15,245.14,4.0,False
1180,d5475c92-5825-42e1-8d1f-90ad830a2393,6368a611-1cd3-47c9-b2c6-e2e23bf497b2,2025-06-12,Sports,361.53,2,Net Banking,Returned,North Austin,Maine,68270,30d6f7ae-e590-457a-9697-796b902ac71e,0.14,621.83,3.0,False
1181,b8d08f28-bc50-4aeb-a3d8-5381dcd29168,7c923fb0-29ec-4824-b19e-071d267dad13,2024-07-16,Sports,463.07,2,Credit Card,Delivered,South Kristinamouth,Illinois,36182,8c47c17e-cf4e-47ec-bcbe-6ff038480c7d,0.12,815.0,1.0,False
1182,c5b0b3c8-2038-48f6-8cb1-2015624aff3d,9fd6d95b-91ac-4823-a847-ca2b5fa7c375,2024-10-07,Electronics,334.01,3,Debit Card,Returned,South Judy,South Carolina,38185,2fa95fea-ee99-4471-b8d6-cc89864d96e2,0.02,981.99,,False
1183,91b92f8b-8a84-4529-b662-f7edb5b85fb3,b3ea4c2d-c2c0-42ed-8431-43651acaa971,2024-09-26,Books,214.41,1,Net Banking,Pending,Port Annetteton,South Carolina,2880,1198b4fb-d409-42c8-bfb4-ba357337ffee,0.07,199.4,1.0,False
1184,4e2e2c6e-08e7-4744-a7f3-c30f26e5e2da,db12964c-06bf-4271-a2b9-5e67cf5737e4,2024-06-29,Clothing,103.5,2,Cash on Delivery,Returned,Graytown,Idaho,90404,2a44065f-ff8d-4845-8998-0ac2f6972cc5,0.15,175.95,4.0,False
1185,c2ebbadc-8428-4344-b194-8be49de0103a,4106a055-44aa-4194-9a2a-6cb9687b6b0e,2024-10-24,Beauty,186.9,3,Net Banking,Returned,Port Nicholaschester,Illinois,74639,85970a20-d47f-47dc-aa35-5f054745488c,0.18,459.77,1.0,False
1186,35cb60f2-6a75-4179-bd14-f9d493510969,b6bd43a7-c5a0-44f2-93af-f0abf4b41cb3,2025-04-14,Beauty,354.9,4,Net Banking,Pending,Jenniferhaven,Louisiana,23007,e4acb059-8a37-4042-a83a-3b78a4564678,0.14,1220.86,1.0,False
1187,fd642ae2-6434-4207-b415-14cc77fd7fd1,8f9a028f-8b74-4445-8f67-6e0c82eb1c23,2024-07-18,Beauty,326.52,4,Debit Card,Pending,New Ashley,Louisiana,68323,9c7d1273-81f7-4caf-bfa1-1dd0985b4372,0.11,1162.41,1.0,False
1188,66f0f769-8909-41ba-98fa-547216752b38,bc8d821e-5a74-48f7-b504-bed816b8260c,2024-10-22,Books,464.35,4,Net Banking,Cancelled,Port Lisatown,Arkansas,60678,7ab5c47a-e570-4950-a914-9c76f3f6121b,0.24,1411.62,5.0,False
1189,7770ca8d-ac69-4006-81b8-4ea71f217475,fa5601db-111e-4e53-aa0c-0817caf96953,2025-06-06,Books,434.1,4,Cash on Delivery,Pending,Williamshaven,Kentucky,40719,628091da-1727-4061-862b-df6b51022c34,0.21,1371.76,3.0,False
1190,08439ba1-2afd-45c3-a748-4ffbbfd9de84,3fb6e8aa-cd6a-4e6a-8851-828158d27bc2,2024-12-21,Beauty,408.99,3,Cash on Delivery,Pending,New Paulhaven,Alaska,23912,1132e6c0-1911-4910-b632-418151315135,0.28,883.42,4.0,False
1191,185aeb98-3d9f-4e80-bba6-857733964543,d4e1f2dd-ae16-4679-a566-296880792f8a,2025-06-02,Books,456.17,2,PayPal,Pending,Connerfort,Florida,32011,afb20c3d-d001-4a99-9cd5-75f9f348f621,0.01,903.22,2.0,False
1192,11d56acf-680f-45e2-a0c3-6cdd9937f592,9b016a33-1728-40d3-816b-de7f67e3055c,2025-01-02,Home,141.79,2,Debit Card,Cancelled,New Charlesport,Oregon,49186,7df46683-9df0-450b-8c98-6c99cfbc5248,0.22,221.19,3.0,False
1193,366e3cca-8c47-4390-941c-c2bce3352f8b,139dfab3-82ea-4e3a-90e6-8f8ca77ff11f,2024-08-14,Books,187.91,2,Cash on Delivery,Pending,Port Jamesbury,Kansas,24400,b46595d2-8a7f-4f94-a1de-0cd509b7f935,0.02,368.3,4.0,False
1194,7de5b4a3-37ef-473e-b2de-c6d586901942,63694ce2-0959-4997-8e18-adf19e1a824f,2024-08-16,Home,193.05,2,Debit Card,Cancelled,Wagnerbury,South Carolina,9158,98bd6067-226f-4200-a681-67931d629931,0.09,351.35,2.0,False
1195,dbf9a793-ecb9-4b39-b103-d90417426bd0,ccc92754-ed83-4f16-93e5-53e407197bf1,2025-02-16,Sports,282.42,2,Cash on Delivery,Delivered,Stephaniehaven,Mississippi,22491,ba08f013-74cd-498c-af32-501cc484b18b,0.28,406.68,3.0,True
1196,9a924849-2156-4d5e-8361-50061981f0d4,6507943e-82c0-477e-b0fd-1659e352ac87,2025-06-08,Electronics,335.77,4,PayPal,Delivered,West Leah,Louisiana,28959,f7ee3400-155e-4b72-95cc-f80a9b6cd308,0.23,1034.17,5.0,False
1197,851143e5-93aa-4480-8cdc-538931ffba99,589c996b-1908-4cc5-9070-edb76943216a,2025-04-19,Clothing,146.92,3,PayPal,Cancelled,Amyton,Delaware,89234,0525fbfa-1b4b-4689-985e-df517ec2b0ae,0.2,352.61,4.0,False
1198,99cb37c7-6e7f-4ad2-9efb-00b7a397b217,36dfdf93-c8d9-49fb-b4c0-6eabd57c725d,2024-09-10,Home,14.63,2,Debit Card,Pending,West Isabella,New Mexico,76410,63afbd8b-a42e-4959-bb3a-3ddabbe1a04d,0.12,25.75,2.0,False
1199,e9b74954-a41a-4d31-9d5e-b2d16518020a,c0fef09a-cd63-497e-994d-ecd0a83baf04,2025-04-10,Electronics,202.62,3,Debit Card,Cancelled,Schmidtland,Colorado,66147,aa355725-1184-40e7-a938-00ee7ce1478e,0.01,601.78,,False
1200,78a9a43b-ccea-421d-ac33-1b9243189f26,cbc6b166-d5ad-4c81-86bc-1e2a7e9d98fd,2025-01-08,Home,157.72,3,Cash on Delivery,Returned,Port Ralphborough,Georgia,63003,024d5829-5579-4f9c-89a1-83591406e964,0.08,435.31,5.0,False
1201,c9e6e630-9a55-4472-a15b-74ada3da4c94,3038fd2f-1199-433c-8927-717d2ca222fd,2024-07-01,Electronics,471.38,2,Debit Card,Delivered,Lake Aprilfort,Michigan,1062,f1103cbe-c2e3-46c7-b6b3-65742285426c,0.14,810.77,5.0,True
1202,faf3d90e-586a-4302-99cd-83d907647513,44d548ce-8eee-4c3c-a304-fc2b8c363beb,2024-11-15,Home,444.69,4,Debit Card,Delivered,Cathyshire,Utah,50636,df67a7d5-b748-4d4d-b85e-3b1e315857e6,0.13,1547.52,4.0,False
1203,b3b9e84e-34b6-4cee-89d4-e1bbc4d3fec2,2f7be454-3af5-4271-b02e-935a9436ff97,2025-03-05,Home,430.85,2,Net Banking,Delivered,Lake Gregoryside,North Carolina,36953,b4c5c5f4-0ef9-4ab2-b4b7-131c41ace332,0.14,741.06,4.0,False
1204,3295ba69-f987-4b5e-88df-c975a4fd9204,455d1cb2-1ef9-4294-ba41-021064d5cad2,2024-08-22,Electronics,328.23,3,Credit Card,Delivered,West Stephanie,Michigan,72001,dd295a1a-68c1-4b0c-82c3-dc71af73d517,0.01,974.84,4.0,True
1205,ae9e8d03-8498-4111-b71a-239070c742d0,be15b5bb-d8ef-4a88-84a2-f730d004e247,2024-09-23,Home,175.42,4,Cash on Delivery,Pending,Wattsside,Florida,77181,6675ca62-39e8-40b0-8363-1571d8bbbe15,0.19,568.36,4.0,False
1206,24b27e83-01cb-49c2-935f-581e3648431f,11f0458c-f767-4ead-aa00-246fa6034d21,2024-10-29,Home,276.68,4,Credit Card,Delivered,Michellebury,Utah,93708,5276de66-ab4f-4602-8c0d-c97d537f7b5d,0.14,951.78,1.0,True
1207,17668e8a-78ca-410e-b428-63563c91e458,8f7a6394-ef7f-4069-a74c-1b1ca0e52358,2024-12-27,Beauty,408.54,2,Debit Card,Returned,Wallport,Pennsylvania,43754,dca42657-0e4c-4555-819e-e8af30410adb,0.01,808.91,2.0,False
1208,a622053d-d5ff-4894-86ac-32019ab1874e,61621fdc-e512-4633-828a-85e0ce8d3874,2024-08-25,Home,53.81,3,Net Banking,Cancelled,North Nicholas,Iowa,23633,7e6916ed-dc01-4b16-9449-cd8b6eae8e67,0.28,116.23,2.0,False
1209,bcee7fb1-543c-41b5-a466-18914a3eacf0,191650e3-1800-401a-9cc6-d3515f1078cc,2024-09-07,Clothing,401.53,2,PayPal,Cancelled,North Jonathan,Rhode Island,73371,537caa69-fc75-4371-b09c-df57c0ce8975,0.06,754.88,4.0,False
1210,e5b3a67b-aa0e-463e-afe1-633cb87c6dd3,4aa970f0-a3f0-4dcd-ab88-fa94253b6e44,2025-03-16,Clothing,25.38,1,PayPal,Pending,Port Kylehaven,Wyoming,4104,62b322e3-0de4-4f11-afad-b40561721734,0.05,24.11,4.0,False
1211,abbd2fe0-e095-4bfd-8c26-52d8b6eaf241,e37cc4c4-7113-4be3-b862-5239ca32c081,2025-01-03,Electronics,409.13,2,PayPal,Delivered,Port Linda,Rhode Island,79279,b70d07c4-0e06-4281-bd96-d93c9d75eeef,0.23,630.06,5.0,True
1212,d39dd7ca-1fde-46c1-9d41-a10b16b3d17d,3144088a-adf8-4bc8-9735-4c9fcac9f43a,2025-05-07,Electronics,404.74,4,PayPal,Returned,Hillstad,Mississippi,27407,b1befab7-2a87-44ef-b396-c99b64967583,0.1,1457.06,5.0,False
1213,9f118a42-9cd3-4795-9edd-9aae7f104dcf,9ff3c8b2-3064-40fc-bfc0-71bd346d4398,2025-01-06,Sports,30.25,2,PayPal,Returned,South Christopherview,California,72686,689df644-8a28-4dab-91bd-914866a9b375,0.18,49.61,4.0,False
1214,dc786e74-3ae7-4b54-969e-98cea7713b3c,6ecad5f5-447d-45a8-b25a-c15c33912a64,2024-07-15,Electronics,315.44,1,Cash on Delivery,Returned,Wangchester,Arizona,63352,da5425b4-c8fc-45ce-8388-b284323e0979,0.0,315.44,4.0,False
1215,e1289e96-ebe3-487b-a8cb-aa9e22d72fab,c048ab0b-8b65-4d30-8bf8-31244091e5a8,2024-08-30,Sports,253.71,1,PayPal,Returned,North Riley,South Dakota,81207,bf77da0d-e010-47f2-a646-9601483f7ad9,0.13,220.73,1.0,False
1216,7c23bbfc-0490-442f-9b5b-f01f3d75489a,7a81db5e-92c5-4f2e-8161-7be93cdcb82e,2025-01-23,Electronics,89.06,2,Cash on Delivery,Delivered,South Sherri,Connecticut,93330,541391e5-fb45-4145-aafe-829f720930f4,0.01,176.34,4.0,True
1217,d836ba33-8467-46ce-a4db-ac94486cf4d6,237f91cb-cc28-4e3d-9db0-2d929f141ca2,2024-09-01,Home,78.45,2,Credit Card,Delivered,Howellmouth,Louisiana,2485,dca5db18-2267-46d8-a4d0-6730ceb6e3b5,0.06,147.49,3.0,True
1218,ad5ac10c-bd3c-4d61-9ec2-abf6a2237d40,aede20d5-c36b-47d0-bae5-4cb4a986778f,2025-05-01,Books,387.76,1,Cash on Delivery,Delivered,North Wendychester,North Carolina,16490,7730bab0-7c44-49ff-8f07-310f1eb6660e,0.06,364.49,5.0,True
1219,524bba5b-8204-4c0b-9da2-21b825454e29,a4f8b342-072c-411b-bf4c-89fc7c926c46,2025-03-30,Sports,286.01,3,PayPal,Cancelled,Alanfurt,Minnesota,89312,71d54ca1-9d76-420e-bb11-83d1d79e2ae4,0.29,609.2,2.0,False
1220,135981c7-b984-4be3-aef8-2d2e51f83e44,f1ebce9b-a07e-4c25-9345-a19c54cf8fd3,2025-02-07,Sports,491.58,1,Net Banking,Pending,Colleenmouth,Alabama,45781,18c28fae-d444-4cfe-9e35-6c4b9b5e1375,0.09,447.34,4.0,False
1221,d7418ae8-cfa7-4765-a757-155d5c07d046,67c3203d-eb43-4541-bb4e-05247b11568f,2024-08-08,Sports,491.21,2,Cash on Delivery,Returned,Port Adrian,Vermont,46811,8da2a377-1698-45fd-b09c-b2f85f34bd0a,0.25,736.82,2.0,False
1222,4b91cbe8-fea4-4a6a-b342-3b60310dfbf4,08bee994-0814-44b9-b7fb-38722edee8e6,2024-08-03,Home,496.37,1,Cash on Delivery,Returned,East Chad,Idaho,78508,3d7bf969-8817-4e38-a44f-ad033df4c54e,0.13,431.84,3.0,False
1223,a6a99aab-6c81-4d57-b283-5bff857d114b,392047e8-38c8-497c-b60a-638470d1c6d3,2024-08-13,Beauty,63.71,4,Cash on Delivery,Delivered,Port Michelechester,Idaho,23650,d36a157d-c8f9-4615-b414-ae8bc3929a87,0.26,188.58,2.0,True
1224,650f1375-60fc-41e2-bcd6-35ccb9c4abb6,d7c92d5e-8a5c-4874-9fc3-cfc8d8470ea1,2024-08-03,Clothing,469.44,4,Net Banking,Returned,Port Brandon,Oklahoma,32161,2be4de89-0c37-49e0-97d0-3ab82a039bc2,0.2,1502.21,5.0,False
1225,13bd01ae-70dd-4704-a489-88cf091523be,c2ae4936-a561-4b89-a131-913fb7309855,2024-12-25,Books,126.06,1,Cash on Delivery,Pending,Port Helentown,Ohio,97290,6faf1e83-31b2-481d-814d-f663c303edcf,0.0,126.06,4.0,False
1226,27b22a70-a945-4a96-a123-9c7249ace049,01650350-67db-4350-b368-89013bc3411c,2025-04-14,Home,231.82,2,Cash on Delivery,Returned,Christopherstad,Michigan,82863,a201d90b-b98d-43a9-a86d-31bc88364a86,0.03,449.73,,False
1227,9a347cda-d481-4f7f-b022-b8f186d6c424,78f63095-3df2-481b-a4e1-15ddd843bb44,2024-09-03,Electronics,379.92,1,PayPal,Cancelled,Katelynside,Arkansas,30905,d726ee3b-176d-4a95-ae32-a57d9cf1a303,0.01,376.12,2.0,False
1228,95dd24bd-27c4-4f8d-9994-90667d416588,37599b77-ce1b-4150-9154-17a8ee61157c,2024-11-12,Clothing,105.79,3,PayPal,Delivered,Randyton,Oregon,29165,552bf384-c308-4e92-9b83-a224fbdcf7e4,0.03,307.85,5.0,False
1229,6dec9a46-9297-4e6c-a04d-350f260aeef2,b040a3a1-8a90-4bbb-872d-2b328295ec28,2025-01-04,Sports,285.32,1,Cash on Delivery,Returned,South Michelleton,Montana,91499,f8f402cf-6c7b-4a50-98ea-2842d4b46aa0,0.07,265.35,4.0,False
1230,1de4ead3-362b-4eea-bdb6-3f3243cec809,625862f8-b712-40ce-b3c5-3c5a82e02823,2024-11-27,Electronics,96.98,1,PayPal,Pending,Port Diane,Wyoming,29164,f9d54757-3f30-42b0-94ae-4782f52cd6ba,0.24,73.7,3.0,False
1231,71027b03-23a8-4b6e-a864-120ef118ac10,5a4658f9-d0cd-44e2-bd79-7714a3f542b9,2025-01-03,Beauty,56.84,1,Debit Card,Cancelled,Sandrafurt,Alaska,79390,6533d4e0-414d-484b-ba16-58299b04b11e,0.22,44.34,1.0,False
1232,6c7f40f8-8946-452d-9953-5d1dea839861,d3a9fcd6-e4f9-4a2a-bd31-df968684f88a,2024-10-07,Beauty,62.7,1,Cash on Delivery,Cancelled,Jimenezburgh,New York,39009,d2338e17-2cfd-4b87-b068-b1149e32559d,0.07,58.31,4.0,False
1233,09cef0ea-d6ca-4f41-adf1-fe3fefd9373e,7f73b70e-ca2d-4546-890b-a17915222401,2025-06-07,Beauty,182.03,3,Cash on Delivery,Cancelled,Halltown,Vermont,7684,493eb910-4552-4e32-9563-2da9ae225c7b,0.12,480.56,1.0,False
1234,92a97177-785e-4ebc-8003-8e5a4c8349bc,e9e05c90-ca06-4574-bf1b-63ade1658924,2024-09-17,Sports,7.3,4,Cash on Delivery,Returned,Brandonside,Kansas,38511,f80ebe71-4dcb-4393-8d72-6fbf654694c4,0.26,21.61,5.0,False
1235,a5bb2389-5dde-4c6a-aeb5-964415d51b49,77e398e6-83f5-4f77-b37b-4f8d1e5a83ed,2024-07-07,Beauty,215.3,2,Debit Card,Returned,Hernandezborough,California,19044,6b90688f-c127-4a49-9c61-86d6c2b630af,0.02,421.99,4.0,False
1236,7e88c933-19db-4d7b-9938-d096ed3dffdf,1d57aab1-aa63-4546-8c5f-b1522098054e,2024-12-19,Beauty,333.78,2,PayPal,Returned,Port Joshuaside,Minnesota,13275,ea29dc9f-eb44-4670-9ac7-7a976ad8335d,0.17,554.07,2.0,False
1237,07b52a8b-0af0-4e69-853a-91353ee2151b,fc56b9dc-b432-4f57-bae7-47f795f0307c,2024-08-05,Sports,203.84,4,Credit Card,Cancelled,New Laurenbury,Delaware,46884,b14071e9-9f72-4c90-a06d-7f4eeedaa048,0.03,790.9,,False
1238,cdd592a0-aeff-488b-b5ec-a796dc5f3db7,8e51128d-8b12-4b67-aa7f-c4cda908c744,2024-10-27,Beauty,47.47,2,Net Banking,Delivered,Port Williamfurt,Delaware,88881,fcf8a7d1-167c-40a6-acf7-6a07ee34bd26,0.3,66.46,4.0,False
1239,d24cc9b8-7735-4617-9615-975596df541f,ab52f380-f3c3-4699-8f94-ce97be77e210,2025-03-05,Beauty,36.03,4,PayPal,Returned,Jacobshaven,Oregon,68677,224123a7-6a33-40e4-acf5-c6ab62116824,0.13,125.38,4.0,False
1240,41c14dc0-95f9-4782-bcb4-3dc942923754,232aabb1-47e9-4726-8a51-f91354cd927e,2024-07-22,Home,142.67,2,PayPal,Pending,Davidhaven,Nebraska,5290,8b8adbdc-22ed-4b66-a344-dd697d8751b7,0.27,208.3,4.0,False
1241,6059c8a9-cb02-4672-8fff-6a1ab3e52b15,dc01d5dc-967e-4ff2-a638-b53dea04c35d,2024-11-23,Clothing,88.81,4,Debit Card,Pending,Sandovaltown,Arkansas,23277,366d25bb-69d3-4194-9621-959837bc0e62,0.05,337.48,3.0,False
1242,1f3994bc-a013-455e-bcd2-aad82997e899,c661be70-5005-441f-82ac-0ab411392323,2024-07-23,Sports,482.72,2,Net Banking,Returned,South Amyside,Illinois,54133,50f3ce0a-5be3-4237-a8a1-4f8db216baee,0.3,675.81,1.0,False
1243,f2b8fd15-94c7-4d9a-928d-65a1adc786e7,92f94c4d-7726-451d-8626-d37d6121df84,2025-01-10,Clothing,79.86,2,Net Banking,Pending,North Kimberly,Florida,54236,7b417c4d-c011-47bd-bb60-14bfa3fc1735,0.02,156.53,4.0,False
1244,28ec7c65-848d-47e3-8797-5813ba4e199c,12ae37a8-49d1-4424-9429-6b689ce2b312,2025-02-02,Books,403.7,2,Credit Card,Cancelled,Stewartburgh,Alaska,24070,d55a8a9b-9e99-4b5c-974f-481c78e3f8e1,0.02,791.25,3.0,False
1245,eef7133a-a672-4c5c-bf25-943cf4634a81,5bac72c9-7905-41e3-b559-53f41a1636ce,2024-07-13,Electronics,295.12,4,Net Banking,Pending,Wolfborough,Iowa,11622,eda2871e-01b8-4273-aea8-87d941df3e8c,0.25,885.36,,False
1246,39fa33cd-035e-4eb9-be41-ca28a0c7bb90,cb7a7f7a-369f-46d9-bfa2-bd08f19edf12,2025-01-21,Home,286.8,3,Cash on Delivery,Delivered,Jacksonview,Nebraska,40162,83ce854c-c288-4d8b-8a42-21d1032f097c,0.23,662.51,1.0,True
1247,acc08d98-99df-42f5-b4fb-f35024bf2792,d6c556cb-1900-4aae-8511-2a02c018b89f,2025-02-14,Books,258.48,1,Credit Card,Returned,Averyside,Arkansas,50302,6ebec171-8b23-4618-a795-d2c00f164f91,0.07,240.39,2.0,False
1248,dd3a30f8-24ee-498e-9f30-2d42c4545268,958ef526-841a-4762-a0d5-e8218327f24c,2025-05-25,Sports,486.02,1,Debit Card,Pending,West Paula,Wisconsin,65239,20413b9c-1536-4b14-9c8d-5544bd911664,0.07,452.0,5.0,False
1249,d925bbaa-2783-4e60-b8b2-ca91a3073280,552a19c6-9271-4ec5-977b-c9c930a0292e,2025-02-05,Home,185.1,2,Net Banking,Returned,South Sean,Arizona,27162,a3255ee9-2a66-495a-ad48-00106eda0831,0.14,318.37,3.0,False
1250,978ff2cb-d23a-417d-8f86-e88ec361570d,74c9118f-d7ee-43d7-ad91-1405e567e67c,2024-10-18,Clothing,395.02,4,Cash on Delivery,Delivered,Loriside,West Virginia,47509,f43cd11c-4d5e-464f-94e6-a6aec5ff9e10,0.28,1137.66,2.0,False
1251,1b08fdc1-1162-4e26-ad64-584a9ee08eef,65cab758-443f-4081-9773-52bbead026a4,2025-03-14,Beauty,279.87,4,Cash on Delivery,Delivered,Victorburgh,Nebraska,76656,d35c338a-fd91-4d8f-900d-ce1ff6b7d5ea,0.19,906.78,3.0,False
1252,9f7a46b8-4500-40a1-9870-0fd547894708,bb70815a-c58d-476f-bbdd-4130be7c18ea,2024-09-18,Home,200.84,2,Debit Card,Delivered,West Vincent,Georgia,12978,16fd3116-e40a-4d86-8249-944670ade154,0.25,301.26,1.0,True
1253,420a746a-c7b2-495e-93c3-150d77c3f04f,8df54a24-e6e4-49f4-aed4-4b11144844d2,2025-01-01,Beauty,477.96,1,PayPal,Pending,Latoyaborough,Georgia,31013,c687b6c1-3fec-4588-b233-9fd247685325,0.26,353.69,4.0,False
1254,0a9ffe96-fdf0-4605-ab7b-2370940ca324,3129c945-be81-45d9-8164-88c7ba3b8d14,2025-04-06,Beauty,301.17,1,Credit Card,Delivered,South Danielleville,Maryland,77809,a013eed3-a100-4792-a2eb-bd4dcaa46225,0.04,289.12,5.0,True
1255,d3d779d5-2430-4b87-9322-439ab54faf70,274ae2b3-20c1-485b-b819-468f30cecf39,2025-05-11,Books,63.86,1,Credit Card,Cancelled,Port Valerie,Nebraska,52202,f693ff2f-2782-42a6-803e-def189086fb8,0.17,53.0,4.0,False
1256,58d776da-0f01-4f4e-b396-1f8efaa83536,a2501f76-f80a-4fd2-9d87-56b2a63d256f,2025-04-27,Clothing,211.68,3,Net Banking,Returned,Hughesside,Florida,84393,c826ac28-9448-439b-b846-b5f19c37d393,0.3,444.53,4.0,False
1257,68652c4d-a322-4658-8102-23b45536212a,afaf53b4-f176-4eb2-afff-e6e57c82fa18,2024-09-11,Books,391.88,2,PayPal,Delivered,Hawkinschester,Indiana,43549,e5ff0704-cb5f-436e-a670-39e79bef33f3,0.03,760.25,3.0,False
1258,fbdc2233-05ad-48a9-a7d3-7bcc63f6ed2d,e82a4d22-746b-456a-840c-8da35bc4c858,2025-03-01,Home,348.4,2,Debit Card,Delivered,Cherryfurt,South Carolina,15067,4a48efb0-840d-49e4-b829-da417986d4cc,0.13,606.22,4.0,True
1259,3659333f-3dea-49a0-a724-dc8f4be669fb,0c4b6a95-c05b-4264-8ca3-6ecb40b7dbc2,2024-07-21,Electronics,458.59,2,Debit Card,Returned,New John,Rhode Island,19182,e373cda4-23dc-46cc-8075-c878126d88ef,0.23,706.23,5.0,False
1260,b888cb65-97b1-4d4f-96d2-4a67c6b1b41f,5a019401-53f2-4d68-b164-775dfddadf24,2024-06-28,Sports,133.39,3,Net Banking,Cancelled,Ashleyton,Missouri,42793,e3445bdb-902a-41c8-93ea-ac2f13ed64fd,0.3,280.12,1.0,False
1261,85dc1819-df63-46b9-bf73-914324dcea5a,5bc700fd-3e7a-48ac-98fd-da4de2d42608,2024-06-28,Electronics,380.31,1,PayPal,Cancelled,West Jenniferberg,Idaho,57677,79328d79-4749-4543-9795-fd3738df1e66,0.04,365.1,2.0,False
1262,f95d793d-51d6-40bd-b3f6-7b09368712c0,37b84200-2207-48f5-a2ab-5123047286ac,2025-05-20,Sports,232.64,4,PayPal,Delivered,Christensenborough,Illinois,56757,47728d67-8441-4d50-877c-875392599547,0.12,818.89,5.0,False
1263,401f8134-c3e5-4827-82bc-0550dfeddf7e,2bec0b51-6d3b-41b3-99e0-cba212531d5b,2025-03-07,Home,288.94,4,PayPal,Delivered,Andreatown,Michigan,31612,84812607-3bf3-4dcd-9623-8eefc4865c09,0.23,889.94,5.0,True
1264,8c372aad-84ee-4e22-9407-95d06bbb961d,63abc639-1483-4831-b13d-e798bb5cac48,2025-03-18,Home,477.75,4,PayPal,Cancelled,Williamsstad,Maryland,9615,09eb02dd-c250-4a4e-b58d-1db0864b1ae5,0.18,1567.02,1.0,False
1265,54f69e70-b5f7-47d3-a111-49a5faaad22c,934c7ac7-427b-4842-9344-900593572d51,2025-04-18,Beauty,489.75,2,Credit Card,Returned,Adamton,Texas,42236,75a16d19-8100-4d1f-ba5b-ba42b228f093,0.26,724.83,2.0,False
1266,8884b81d-a7e1-4728-91c9-992fb73a0683,2eb441ac-cdce-4658-9862-158658acab37,2024-10-11,Home,431.49,1,Cash on Delivery,Cancelled,New Thomasville,Kansas,60827,17500538-c58d-472c-9cb5-223ecc161d64,0.03,418.55,3.0,False
1267,334f97a4-ec8b-4978-a363-a1f0fcfd3246,e7ab1597-ac91-4e14-a29d-1140dfea9ee1,2024-11-20,Sports,182.75,2,Debit Card,Cancelled,Port Hunterfurt,Georgia,28646,028cddb7-7efc-4db8-a1aa-447f34442974,0.16,307.02,3.0,False
1268,a627e31d-71f5-4f2e-984d-c5184c596a49,007b0a78-f278-4163-9312-8e5cbea3351d,2025-06-11,Sports,444.41,1,Cash on Delivery,Cancelled,Davidshire,Alaska,1949,ea930bb5-a8c9-41cc-b905-ce6d75d5c912,0.18,364.42,1.0,False
